Date,Open,High,Low,Close,Adj Close,Volume
2015-10-10,3.112350,3.135980,3.088470,3.105990,3.105990,1000850
2015-10-11,3.108680,3.150260,3.084980,3.145040,3.145040,1222700
2015-10-12,3.149030,3.172990,3.132530,3.137200,3.137200,1252010
2015-10-13,3.139090,3.188840,3.112750,3.179740,3.179740,1605970
2015-10-14,3.181530,3.195900,3.098900,3.144180,3.144180,1781770
2015-10-15,3.149950,3.159390,3.099120,3.104890,3.104890,1428290
2015-10-16,3.108640,3.142050,3.094730,3.107350,3.107350,1472800
2015-10-17,3.111240,3.155790,3.035110,3.071540,3.071540,2454780
2015-10-18,3.074110,3.084120,3.004980,3.022790,3.022790,1217780
2015-10-19,3.030620,3.054800,3.006690,3.047970,3.047970,1239570
2015-10-20,3.052580,3.094730,3.052580,3.092600,3.092600,1163340
2015-10-21,3.093440,3.116330,3.062300,3.075150,3.075150,988482
2015-10-22,3.080790,3.141280,3.072330,3.114650,3.114650,1215290
2015-10-23,3.120430,3.128120,3.092930,3.111540,3.111540,1196600
2015-10-24,3.112660,3.119650,3.077770,3.099860,3.099860,955111
2015-10-25,3.109720,3.139010,3.065790,3.065790,3.065790,1656730
2015-10-26,3.071100,3.107860,3.065570,3.104430,3.104430,1119820
2015-10-27,3.107030,3.107680,3.082000,3.094550,3.094550,1102490
2015-10-28,3.099300,3.110530,3.085580,3.100770,3.100770,1433200
2015-10-29,3.102480,3.929440,3.058510,3.782210,3.782210,11455900
2015-10-30,3.768570,4.199040,3.740300,4.061680,4.061680,12206200
2015-10-31,4.083560,4.115200,3.765420,3.804330,3.804330,5425140
2015-11-01,3.815090,3.986620,3.768950,3.959300,3.959300,3801480
2015-11-02,3.982890,4.201580,3.939170,4.164900,4.164900,6302390
2015-11-03,4.174970,4.795920,4.100500,4.589800,4.589800,18600100
2015-11-04,4.579900,5.324500,4.054510,4.230220,4.230220,22553800
2015-11-05,4.199550,4.411890,3.767630,3.961640,3.961640,13017300
2015-11-06,3.945240,3.970910,3.451450,3.548010,3.548010,8761900
2015-11-07,3.551240,3.677680,3.548560,3.598870,3.598870,2638500
2015-11-08,3.619870,3.657730,3.409950,3.419070,3.419070,2399540
2015-11-09,3.432860,3.448080,3.259310,3.396620,3.396620,4195940
2015-11-10,3.400390,3.455450,3.041430,3.115150,3.115150,5565520
2015-11-11,3.117110,3.121010,2.942580,2.969390,2.969390,3648510
2015-11-12,2.972150,3.286110,2.972150,3.278700,3.278700,4133180
2015-11-13,3.268640,3.287290,3.154600,3.225990,3.225990,2247490
2015-11-14,3.223370,3.245850,3.182680,3.194610,3.194610,1293740
2015-11-15,3.198640,3.218440,3.055060,3.065800,3.065800,1750230
2015-11-16,3.066450,3.194100,3.047430,3.189450,3.189450,1578010
2015-11-17,3.190370,3.226760,3.163170,3.201980,3.201980,1607020
2015-11-18,3.198910,3.209310,3.168340,3.185510,3.185510,1425920
2015-11-19,3.191230,3.214270,3.127100,3.133610,3.133610,1448970
2015-11-20,3.136040,3.140760,3.069380,3.115570,3.115570,1698240
2015-11-21,3.117440,3.160520,3.105640,3.150270,3.150270,1057060
2015-11-22,3.163290,3.163550,3.114820,3.136830,3.136830,1070770
2015-11-23,3.143890,3.146720,3.111330,3.124100,3.124100,1389260
2015-11-24,3.130360,3.130700,3.087870,3.107830,3.107830,1510060
2015-11-25,3.113830,3.344440,3.092770,3.344440,3.344440,2877300
2015-11-26,3.351390,3.716310,3.351390,3.608340,3.608340,8700000
2015-11-27,3.601400,3.628430,3.519320,3.578610,3.578610,2780650
2015-11-28,3.575410,3.578950,3.464770,3.522590,3.522590,1691790
2015-11-29,3.534360,3.680600,3.499240,3.669730,3.669730,2720390
2015-11-30,3.664370,3.737460,3.579290,3.621220,3.621220,3339320
2015-12-01,3.626080,3.635160,3.402480,3.434900,3.434900,2841630
2015-12-02,3.430930,3.435500,3.303660,3.342250,3.342250,2452500
2015-12-03,3.346720,3.441070,3.336910,3.377490,3.377490,1943430
2015-12-04,3.382330,3.387350,3.343740,3.361810,3.361810,1333170
2015-12-05,3.369940,3.540740,3.369940,3.523720,3.523720,2664550
2015-12-06,3.525380,3.578420,3.447690,3.473100,3.473100,4063170
2015-12-07,3.452550,3.691690,3.447110,3.645140,3.645140,4210900
2015-12-08,3.647670,3.686920,3.545080,3.686920,3.686920,2744880
2015-12-09,3.682820,3.740530,3.607260,3.669030,3.669030,4506800
2015-12-10,3.669640,3.679450,3.589640,3.663940,3.663940,2538190
2015-12-11,3.672990,3.854860,3.671010,3.836450,3.836450,5086460
2015-12-12,3.842520,3.973310,3.501630,3.606330,3.606330,6201500
2015-12-13,3.596300,3.662940,3.568640,3.626740,3.626740,3218570
2015-12-14,3.636880,3.672350,3.600130,3.614570,3.614570,3011480
2015-12-15,3.618420,3.839250,3.612580,3.833770,3.833770,5124770
2015-12-16,3.838910,3.839350,3.678310,3.698920,3.698920,3628690
2015-12-17,3.704110,3.791590,3.679400,3.740000,3.740000,2244680
2015-12-18,3.751320,3.806070,3.730570,3.756960,3.756960,2642590
2015-12-19,3.765160,3.776840,3.706670,3.720620,3.720620,1480630
2015-12-20,3.740560,3.745090,3.482610,3.536120,3.536120,2853130
2015-12-21,3.546210,3.546210,3.428690,3.458690,3.458690,2244460
2015-12-22,3.458780,3.477650,3.400040,3.419530,3.419530,1366080
2015-12-23,3.432380,3.592030,3.431020,3.578070,3.578070,2274490
2015-12-24,3.590190,3.684380,3.590190,3.644000,3.644000,2530790
2015-12-25,3.648880,3.680040,3.604000,3.624750,3.624750,1628860
2015-12-26,3.641140,3.644730,3.382790,3.424420,3.424420,3880050
2015-12-27,3.420320,3.492490,3.393420,3.479050,3.479050,2048800
2015-12-28,3.477810,3.529720,3.456750,3.466030,3.466030,1647170
2015-12-29,3.470630,3.517280,3.436460,3.500260,3.500260,2161460
2015-12-30,3.512000,3.512140,3.446300,3.459140,3.459140,2202460
2015-12-31,3.459300,3.497400,3.414170,3.480170,3.480170,2667620
2016-01-01,3.479520,3.531020,3.469250,3.508980,3.508980,2791170
2016-01-02,3.515280,3.527120,3.492190,3.502160,3.502160,3020260
2016-01-03,3.504000,3.506430,3.450860,3.483070,3.483070,2406150
2016-01-04,3.479100,3.507230,3.476150,3.495390,3.495390,3309740
2016-01-05,3.492000,3.508190,3.453720,3.469670,3.469670,2104650
2016-01-06,3.467060,3.467860,3.444800,3.453560,3.453560,2208860
2016-01-07,3.450070,3.611550,3.442690,3.604140,3.604140,4560680
2016-01-08,3.596800,3.641420,3.533580,3.568880,3.568880,3277990
2016-01-09,3.574350,3.585570,3.543600,3.560570,3.560570,2934720
2016-01-10,3.559160,3.560190,3.496820,3.536720,3.536720,2462000
2016-01-11,3.526270,3.569220,3.526270,3.556620,3.556620,2931030
2016-01-12,3.553020,3.556170,3.493680,3.493680,3.493680,4566050
2016-01-13,3.489980,3.492100,3.432810,3.476020,3.476020,6745630
2016-01-14,3.470930,3.480960,3.448680,3.465990,3.465990,2044890
2016-01-15,3.464040,3.464410,2.996780,2.996780,2.996780,5117640
2016-01-16,2.965720,3.107180,2.919460,3.086940,3.086940,4170270
2016-01-17,3.087320,3.100220,3.024760,3.026190,3.026190,1905660
2016-01-18,3.019550,3.057270,2.977630,3.048960,3.048960,2304070
2016-01-19,3.047660,3.055340,2.994170,3.017440,3.017440,1626900
2016-01-20,3.014800,3.434500,2.990700,3.388530,3.388530,4438610
2016-01-21,3.384230,3.401860,3.205360,3.220780,3.220780,3665110
2016-01-22,3.231050,3.243190,3.048920,3.076570,3.076570,3589150
2016-01-23,3.082030,3.147570,3.078140,3.103480,3.103480,2384900
2016-01-24,3.113510,3.208240,3.099790,3.181000,3.181000,1806510
2016-01-25,3.187950,3.187950,3.105050,3.127280,3.127280,1940070
2016-01-26,3.125370,3.171180,3.123320,3.154820,3.154820,2926650
2016-01-27,3.159350,3.320190,3.156520,3.287450,3.287450,5341690
2016-01-28,3.292860,3.300340,3.112140,3.120160,3.120160,3075380
2016-01-29,3.138400,3.139740,3.061140,3.111380,3.111380,2555880
2016-01-30,3.118130,3.123820,3.075120,3.080800,3.080800,1298980
2016-01-31,3.096930,3.113870,3.043660,3.052160,3.052160,1450600
2016-02-01,3.073430,3.102030,3.057490,3.077240,3.077240,1502430
2016-02-02,3.088010,3.096480,3.069510,3.075870,3.075870,1279650
2016-02-03,3.086390,3.088890,3.037910,3.047530,3.047530,1406560
2016-02-04,3.057530,3.182270,3.056110,3.162770,3.162770,2059350
2016-02-05,3.171510,3.171510,3.135750,3.137410,3.137410,1211900
2016-02-06,3.149970,3.154270,3.077350,3.099000,3.099000,1394670
2016-02-07,3.109600,3.125830,3.079140,3.085960,3.085960,1168970
2016-02-08,3.091900,3.107310,3.056580,3.062160,3.062160,964279
2016-02-09,3.076080,3.082230,3.050940,3.081550,3.081550,1197280
2016-02-10,3.088980,3.133490,3.077450,3.095250,3.095250,1358800
2016-02-11,3.112140,3.125650,3.070760,3.075620,3.075620,1263660
2016-02-12,3.092240,3.116120,3.082860,3.111870,3.111870,1041630
2016-02-13,3.118120,3.140510,3.114050,3.129690,3.129690,1313500
2016-02-14,3.147730,3.213070,3.147730,3.210590,3.210590,1924190
2016-02-15,3.232040,3.252980,3.170720,3.182510,3.182510,1521240
2016-02-16,3.202270,3.224520,3.179540,3.209010,3.209010,1479430
2016-02-17,3.227310,3.264870,3.201640,3.241030,3.241030,1857460
2016-02-18,3.245200,3.273550,3.230260,3.251430,3.251430,1422270
2016-02-19,3.260450,3.272570,3.230540,3.252790,3.252790,1780240
2016-02-20,3.268110,3.501720,3.260650,3.457990,3.457990,3677250
2016-02-21,3.459970,3.583640,3.400120,3.464270,3.464270,3518950
2016-02-22,3.465920,3.512630,3.432410,3.483630,3.483630,2066780
2016-02-23,3.488810,3.524700,3.380360,3.396930,3.396930,2416790
2016-02-24,3.403270,3.424820,3.324230,3.374870,3.374870,1909510
2016-02-25,3.386110,3.399820,3.333640,3.365520,3.365520,1556360
2016-02-26,3.369490,3.416790,3.324230,3.416790,3.416790,1849390
2016-02-27,3.428810,3.449050,3.392770,3.412880,3.412880,731107
2016-02-28,3.414160,3.468980,3.357910,3.441860,3.441860,986849
2016-02-29,3.441200,3.489750,3.420490,3.446110,3.446110,1431670
2016-03-01,3.448350,3.454290,3.410130,3.432970,3.432970,1133580
2016-03-02,3.434360,3.440490,3.365020,3.365020,3.365020,1469810
2016-03-03,3.363740,3.363740,3.305260,3.323530,3.323530,1812040
2016-03-04,3.321500,3.348730,3.247510,3.250230,3.250230,1459960
2016-03-05,3.251720,3.251860,3.132970,3.192160,3.192160,1689010
2016-03-06,3.191490,3.253640,3.174290,3.221650,3.221650,1010650
2016-03-07,3.221620,3.272640,3.201260,3.267750,3.267750,1057270
2016-03-08,3.271410,3.275640,3.226840,3.254220,3.254220,918434
2016-03-09,3.250550,3.298940,3.239330,3.279850,3.279850,1247320
2016-03-10,3.277910,3.291520,3.251330,3.287550,3.287550,898376
2016-03-11,3.286320,3.404060,3.286010,3.384700,3.384700,1804450
2016-03-12,3.391130,3.391920,3.274970,3.290180,3.290180,1076560
2016-03-13,3.289420,3.324380,3.284040,3.307400,3.307400,1140930
2016-03-14,3.309090,3.327900,3.290750,3.303520,3.303520,670283
2016-03-15,3.303290,3.327280,3.287040,3.305780,3.305780,747107
2016-03-16,3.307110,3.317990,3.295340,3.309390,3.309390,692940
2016-03-17,3.311360,3.324750,3.295350,3.307390,3.307390,1038460
2016-03-18,3.307150,3.307150,3.152820,3.169810,3.169810,1502010
2016-03-19,3.170780,3.194680,3.159610,3.178250,3.178250,617579
2016-03-20,3.181530,3.210360,3.178240,3.205550,3.205550,926158
2016-03-21,3.205190,3.206760,3.188030,3.200910,3.200910,507480
2016-03-22,3.200040,3.240060,3.198040,3.234720,3.234720,1265140
2016-03-23,3.233840,3.254180,3.221600,3.242800,3.242800,1703040
2016-03-24,3.245020,3.251090,3.216390,3.224700,3.224700,1394180
2016-03-25,3.227840,3.237000,3.214300,3.229070,3.229070,1200290
2016-03-26,3.227720,3.238970,3.212600,3.230570,3.230570,1117430
2016-03-27,3.231820,3.324950,3.225090,3.303600,3.303600,2089890
2016-03-28,3.302910,3.302910,3.256820,3.264060,3.264060,1427140
2016-03-29,3.261760,3.283000,3.196290,3.226330,3.226330,1764730
2016-03-30,3.226650,3.277020,3.203010,3.219410,3.219410,1450290
2016-03-31,3.225480,3.266480,3.221840,3.257070,3.257070,1704440
2016-04-01,3.245750,3.255150,3.231130,3.239950,3.239950,1316230
2016-04-02,3.245900,3.275740,3.244860,3.262110,3.262110,1174830
2016-04-03,3.261450,3.274700,3.246800,3.262680,3.262680,1281200
2016-04-04,3.261300,3.268420,3.222030,3.250590,3.250590,1188610
2016-04-05,3.246040,3.271080,3.241440,3.251650,3.251650,863788
2016-04-06,3.258520,3.263600,3.242750,3.255930,3.255930,1088910
2016-04-07,3.257010,3.260890,3.227780,3.245320,3.245320,1150280
2016-04-08,3.241910,3.253980,3.214400,3.220270,3.220270,1352320
2016-04-09,3.224020,3.226150,3.198170,3.216200,3.216200,1224580
2016-04-10,3.221860,3.252360,3.211680,3.226990,3.226990,1417490
2016-04-11,3.227450,3.243790,3.213850,3.241770,3.241770,1061060
2016-04-12,3.240140,3.276790,3.231450,3.257320,3.257320,1305310
2016-04-13,3.262950,3.270580,3.236030,3.238860,3.238860,1295720
2016-04-14,3.245740,3.255820,3.233760,3.239610,3.239610,1190770
2016-04-15,3.243210,3.284760,3.241530,3.278830,3.278830,1404400
2016-04-16,3.279850,3.294060,3.268270,3.273820,3.273820,1155850
2016-04-17,3.280050,3.283750,3.251470,3.257770,3.257770,1211900
2016-04-18,3.260370,3.271020,3.239180,3.240390,3.240390,1317730
2016-04-19,3.248900,3.292950,3.242500,3.285170,3.285170,1333410
2016-04-20,3.291750,3.294730,3.266620,3.278380,3.278380,1638920
2016-04-21,3.280930,3.351760,3.273470,3.346400,3.346400,1688230
2016-04-22,3.346790,3.348090,3.306860,3.319270,3.319270,1569850
2016-04-23,3.320780,3.339720,3.305260,3.334470,3.334470,1383790
2016-04-24,3.346360,3.645350,3.346360,3.631830,3.631830,4502460
2016-04-25,3.622860,3.874240,3.550760,3.811720,3.811720,6605750
2016-04-26,3.795590,4.114480,3.786380,4.045800,4.045800,6717450
2016-04-27,4.048610,4.229930,3.868930,3.889710,3.889710,9435190
2016-04-28,3.878860,3.879440,3.686310,3.788500,3.788500,3952590
2016-04-29,3.792070,3.846850,3.723500,3.813600,3.813600,2467080
2016-04-30,3.813480,3.815050,3.643850,3.659750,3.659750,2502180
2016-05-01,3.657500,3.720450,3.643110,3.705200,3.705200,1911590
2016-05-02,3.708710,3.781360,3.638680,3.680310,3.680310,2667410
2016-05-03,3.682110,3.758760,3.662390,3.740910,3.740910,2363200
2016-05-04,3.741840,3.779760,3.731120,3.746790,3.746790,1716110
2016-05-05,3.741810,3.764020,3.706880,3.713850,3.713850,1702120
2016-05-06,3.716130,3.822110,3.706000,3.822110,3.822110,1899060
2016-05-07,3.819520,4.003440,3.819520,3.953450,3.953450,3278610
2016-05-08,3.936410,3.944110,3.886200,3.938140,3.938140,1783970
2016-05-09,3.937630,4.083380,3.898630,4.056430,4.056430,3120940
2016-05-10,4.057970,4.115630,3.798380,3.819150,3.819150,3688200
2016-05-11,3.820330,3.913770,3.814440,3.882270,3.882270,2458140
2016-05-12,3.881340,3.896720,3.796350,3.856800,3.856800,1798920
2016-05-13,3.855270,3.961670,3.828790,3.925680,3.925680,2624100
2016-05-14,3.927280,4.045180,3.920240,4.010120,4.010120,2444920
2016-05-15,4.014090,4.102010,3.966540,4.063120,4.063120,2096570
2016-05-16,4.063080,4.162770,3.979690,4.006530,4.006530,3632510
2016-05-17,4.003640,4.034970,3.974400,3.983130,3.983130,2663640
2016-05-18,3.979800,4.042840,3.975100,4.003220,4.003220,2377740
2016-05-19,4.002440,4.034380,3.833390,3.833390,3.833390,3380010
2016-05-20,3.824930,3.918870,3.817890,3.881010,3.881010,3638250
2016-05-21,3.883520,3.973420,3.878580,3.954490,3.954490,1938010
2016-05-22,3.956590,3.986670,3.904650,3.929700,3.929700,1849720
2016-05-23,3.922930,3.973080,3.899460,3.968190,3.968190,1868020
2016-05-24,3.963880,3.984600,3.938870,3.951410,3.951410,1742000
2016-05-25,3.950810,4.045660,3.947570,4.045660,4.045660,2765530
2016-05-26,4.045260,4.104510,4.026870,4.082470,4.082470,2530850
2016-05-27,4.089420,4.683270,4.087260,4.501330,4.501330,10821100
2016-05-28,4.510950,4.833300,4.506530,4.700680,4.700680,11564700
2016-05-29,4.688730,4.864990,4.579670,4.609620,4.609620,7351420
2016-05-30,4.632640,4.702750,4.585070,4.670870,4.670870,3805050
2016-05-31,4.687600,4.749440,4.604790,4.650390,4.650390,5187600
2016-06-01,4.653290,4.773310,4.621040,4.740990,4.740990,4577160
2016-06-02,4.744650,4.759480,4.679560,4.715050,4.715050,2121360
2016-06-03,4.719580,4.865720,4.705560,4.860970,4.860970,4061990
2016-06-04,4.863190,4.902470,4.770220,4.808040,4.808040,3214800
2016-06-05,4.798430,4.842590,4.786220,4.812910,4.812910,2257820
2016-06-06,4.814460,4.966470,4.810360,4.959160,4.959160,2993510
2016-06-07,4.954820,4.980210,4.722500,4.770780,4.770780,3881380
2016-06-08,4.774290,4.786930,4.689620,4.748170,4.748170,3507640
2016-06-09,4.777880,4.779340,4.674780,4.693120,4.693120,6438540
2016-06-10,4.752000,4.849520,4.713150,4.840000,4.840000,6975970
2016-06-11,4.882340,5.013980,4.840370,5.013980,5.013980,10294700
2016-06-12,5.067300,5.455440,5.046590,5.333580,5.333580,13753200
2016-06-13,5.414650,5.541530,5.158630,5.290320,5.290320,8668280
2016-06-14,5.305180,5.306930,5.097360,5.204020,5.204020,8488220
2016-06-15,5.223100,5.242030,5.108730,5.239780,5.239780,3917000
2016-06-16,5.253050,5.660790,5.253050,5.660790,5.660790,9930590
2016-06-17,5.672430,5.946370,5.280940,5.593270,5.593270,12383200
2016-06-18,5.603990,5.693990,5.488940,5.559950,5.559950,7878070
2016-06-19,5.560370,5.626460,5.507410,5.593780,5.593780,3760240
2016-06-20,5.625190,5.625190,5.269200,5.294540,5.294540,4154880
2016-06-21,5.273550,5.286460,4.695820,4.821750,4.821750,11984800
2016-06-22,4.827530,4.919020,3.880860,3.910700,3.910700,11522400
2016-06-23,3.918140,3.946290,3.466070,3.850510,3.850510,11138900
2016-06-24,3.851830,4.329410,3.847190,4.279100,4.279100,9364750
2016-06-25,4.274600,4.435710,3.924840,4.233070,4.233070,6057000
2016-06-26,4.243010,4.243010,3.971560,4.074310,4.074310,4480920
2016-06-27,4.051530,4.155020,4.028350,4.119850,4.119850,2749620
2016-06-28,4.137750,4.182620,4.066780,4.100660,4.100660,2867420
2016-06-29,4.101690,4.101690,4.030140,4.061880,4.061880,2211450
2016-06-30,4.077380,4.210440,4.044710,4.193500,4.193500,2864910
2016-07-01,4.193490,4.333940,4.176020,4.255970,4.255970,6987180
2016-07-02,4.277770,4.607760,4.240990,4.589920,4.589920,16646200
2016-07-03,4.660930,4.660930,4.185370,4.253290,4.253290,7659710
2016-07-04,4.272690,4.540560,4.213720,4.540560,4.540560,5062640
2016-07-05,4.557790,4.557790,4.357450,4.452280,4.452280,4707390
2016-07-06,4.464460,4.507380,4.421910,4.468220,4.468220,3238960
2016-07-07,4.496560,4.526150,3.953990,4.111880,4.111880,6277860
2016-07-08,4.115670,4.226210,4.075170,4.219910,4.219910,5033530
2016-07-09,4.237390,4.237390,3.970790,4.163070,4.163070,6256370
2016-07-10,4.121570,4.150270,4.063260,4.099830,4.099830,3039620
2016-07-11,4.121180,4.191050,4.061300,4.085440,4.085440,3282920
2016-07-12,4.092190,4.211740,4.088130,4.153280,4.153280,2734250
2016-07-13,4.162830,4.181740,4.133410,4.138550,4.138550,2215370
2016-07-14,4.140980,4.175350,4.123570,4.148460,4.148460,1663660
2016-07-15,4.154460,4.180840,4.147160,4.159770,4.159770,1668020
2016-07-16,4.152710,4.164800,4.114450,4.132670,4.132670,1378140
2016-07-17,4.137720,4.208640,4.130770,4.189890,4.189890,2155230
2016-07-18,4.199390,4.204440,4.138350,4.148220,4.148220,1577810
2016-07-19,4.152750,4.166010,4.138460,4.149160,4.149160,1563330
2016-07-20,4.149990,4.162870,4.112480,4.125060,4.125060,1908710
2016-07-21,4.133190,4.139290,4.111690,4.120230,4.120230,1422410
2016-07-22,4.125780,4.141990,4.026180,4.038290,4.038290,2677970
2016-07-23,4.042600,4.064070,4.030470,4.057000,4.057000,1568890
2016-07-24,4.063750,4.084080,4.037870,4.070670,4.070670,1839420
2016-07-25,4.072620,4.075700,4.030450,4.032040,4.032040,1535980
2016-07-26,4.037190,4.046060,3.930990,3.970240,3.970240,2545920
2016-07-27,3.964910,3.986350,3.934710,3.955890,3.955890,1847300
2016-07-28,3.965760,3.989530,3.963880,3.967740,3.967740,1728410
2016-07-29,3.974790,4.096100,3.958180,4.077440,4.077440,1744370
2016-07-30,4.082660,4.094320,4.059670,4.061810,4.061810,1388580
2016-07-31,4.079580,4.083760,3.970250,4.013820,4.013820,1921460
2016-08-01,4.062910,4.062910,3.863420,3.863420,3.863420,1991690
2016-08-02,3.871690,3.887690,3.519130,3.639580,3.639580,5039290
2016-08-03,3.639430,3.736480,3.591770,3.719230,3.719230,2875880
2016-08-04,3.711970,3.752560,3.707420,3.748450,3.748450,1593350
2016-08-05,3.742010,3.742010,3.699110,3.729040,3.729040,1162030
2016-08-06,3.721160,3.770940,3.695170,3.760180,3.760180,1371060
2016-08-07,3.758680,3.810020,3.745970,3.780320,3.780320,1335400
2016-08-08,3.774510,3.797810,3.747810,3.785510,3.785510,1379300
2016-08-09,3.782840,3.784850,3.742340,3.759750,3.759750,1878160
2016-08-10,3.761760,3.807340,3.719500,3.722420,3.722420,1656370
2016-08-11,3.717410,3.747350,3.640160,3.742170,3.742170,2374230
2016-08-12,3.738460,3.750390,3.685470,3.709350,3.709350,2025430
2016-08-13,3.708670,3.754600,3.684150,3.714410,3.714410,2473190
2016-08-14,3.715710,3.722460,3.612570,3.650210,3.650210,2655030
2016-08-15,3.648290,3.682470,3.569780,3.577080,3.577080,3314040
2016-08-16,3.585030,3.647930,3.581950,3.637720,3.637720,2302180
2016-08-17,3.645110,3.648730,3.592910,3.599440,3.599440,1830120
2016-08-18,3.602800,3.641570,3.602800,3.607120,3.607120,1645410
2016-08-19,3.610980,3.624650,3.598760,3.604090,3.604090,1433570
2016-08-20,3.608000,3.626340,3.599590,3.615560,3.615560,1642330
2016-08-21,3.619410,3.626540,3.603460,3.615070,3.615070,1321380
2016-08-22,3.617420,3.662080,3.604520,3.657260,3.657260,2685030
2016-08-23,3.664420,4.005170,3.659900,3.930730,3.930730,12154100
2016-08-24,3.928810,3.947960,3.839920,3.855050,3.855050,4425210
2016-08-25,3.856490,3.871210,3.776770,3.802070,3.802070,3206370
2016-08-26,3.801920,3.847350,3.792370,3.826380,3.826380,2392690
2016-08-27,3.824940,3.830590,3.726540,3.736770,3.736770,6505780
2016-08-28,3.736080,3.757110,3.731690,3.739830,3.739830,2380150
2016-08-29,3.737660,3.785830,3.737660,3.759520,3.759520,2610000
2016-08-30,3.767520,3.823790,3.753310,3.804060,3.804060,2315030
2016-08-31,3.806070,3.813570,3.781060,3.797440,3.797440,1678550
2016-09-01,3.795630,3.852260,3.790450,3.832010,3.832010,2241890
2016-09-02,3.836750,3.836800,3.809190,3.824570,3.824570,1984050
2016-09-03,3.827020,3.907240,3.806850,3.888750,3.888750,2484220
2016-09-04,3.893100,4.040320,3.880790,4.014440,4.014440,4834060
2016-09-05,4.021540,4.033560,3.965840,3.979190,3.979190,4245990
2016-09-06,3.984240,3.987290,3.951920,3.972360,3.972360,1699160
2016-09-07,3.989130,4.126530,3.947850,3.969880,3.969880,1988370
2016-09-08,3.969450,4.007110,3.957150,3.988340,3.988340,2425520
2016-09-09,3.983710,3.986040,3.959350,3.969990,3.969990,1450080
2016-09-10,3.972220,3.977960,3.956720,3.968980,3.968980,661652
2016-09-11,3.968530,3.993510,3.853500,3.855450,3.855450,2100480
2016-09-12,3.870340,3.870340,3.791080,3.823190,3.823190,2454330
2016-09-13,3.831800,3.849500,3.809520,3.821710,3.821710,2219650
2016-09-14,3.818810,3.847270,3.818810,3.832160,3.832160,1322330
2016-09-15,3.830050,3.843390,3.801700,3.811920,3.811920,1793220
2016-09-16,3.815370,3.825280,3.802070,3.806190,3.806190,1663730
2016-09-17,3.800280,3.820740,3.796590,3.805420,3.805420,1568340
2016-09-18,3.810200,4.092230,3.806880,4.043400,4.043400,1727830
2016-09-19,4.042620,4.199060,3.822560,3.831160,3.831160,1606420
2016-09-20,3.829360,3.858590,3.823610,3.842070,3.842070,2263260
2016-09-21,3.869210,3.869210,3.761740,3.840370,3.840370,3853090
2016-09-22,3.856510,3.862200,3.767570,3.767570,3.767570,1445220
2016-09-23,3.765200,3.820500,3.760750,3.812910,3.812910,1572350
2016-09-24,3.814720,3.835440,3.798680,3.805140,3.805140,2118420
2016-09-25,3.796010,3.813730,3.776200,3.808380,3.808380,1540650
2016-09-26,3.799990,3.867130,3.795740,3.858740,3.858740,2148250
2016-09-27,3.856840,3.873760,3.842340,3.852240,3.852240,1734250
2016-09-28,3.850580,3.874250,3.832460,3.837610,3.837610,1905040
2016-09-29,3.837830,3.862070,3.833020,3.845610,3.845610,1674200
2016-09-30,3.844500,3.852480,3.819530,3.841600,3.841600,2104930
2016-10-01,3.847760,3.856610,3.838800,3.849220,3.849220,1426340
2016-10-02,3.846290,3.876090,3.815600,3.842310,3.842310,1373630
2016-10-03,3.850150,3.853020,3.825290,3.837970,3.837970,1207110
2016-10-04,3.838910,3.838910,3.819710,3.823030,3.823030,1116870
2016-10-05,3.832120,3.851260,3.825890,3.843130,3.843130,1394850
2016-10-06,3.846390,3.860060,3.828910,3.846540,3.846540,1415940
2016-10-07,3.838520,3.863620,3.832730,3.862290,3.862290,1596220
2016-10-08,3.863970,3.865870,3.836810,3.838050,3.838050,1544210
2016-10-09,3.844680,3.850890,3.809370,3.815130,3.815130,1239070
2016-10-10,3.823210,3.831440,3.783600,3.795170,3.795170,1420790
2016-10-11,3.804000,3.837290,3.786730,3.816330,3.816330,2025380
2016-10-12,3.820440,3.827770,3.756240,3.758510,3.758510,3154520
2016-10-13,3.746450,3.924990,3.745580,3.906570,3.906570,3798640
2016-10-14,3.911990,3.917050,3.885760,3.897600,3.897600,2142390
2016-10-15,3.900360,3.914130,3.869910,3.872430,3.872430,1664980
2016-10-16,3.882570,3.908380,3.877670,3.885450,3.885450,2160150
2016-10-17,3.892240,3.915700,3.857130,3.910480,3.910480,1716740
2016-10-18,3.954150,4.232120,3.830560,3.839580,3.839580,1790400
2016-10-19,3.846180,3.855630,3.784040,3.804140,3.804140,2243800
2016-10-20,3.807970,3.818680,3.770350,3.779000,3.779000,2417550
2016-10-21,3.790270,3.828140,3.760760,3.805460,3.805460,2881980
2016-10-22,3.809690,3.913640,3.799350,3.885460,3.885460,3858130
2016-10-23,3.893720,3.941450,3.891920,3.917780,3.917780,3927550
2016-10-24,3.920200,3.920200,3.867140,3.868860,3.868860,2999400
2016-10-25,3.871330,3.917360,3.869020,3.904410,3.904410,3154970
2016-10-26,3.911420,3.971900,3.895380,3.960290,3.960290,5418040
2016-10-27,3.960270,4.063900,3.955600,4.021500,4.021500,6216070
2016-10-28,4.035870,4.036810,3.953870,3.973220,3.973220,4260230
2016-10-29,3.976510,4.102530,3.972100,4.090310,4.090310,5732580
2016-10-30,4.095950,4.097150,4.023360,4.034010,4.034010,4364420
2016-10-31,4.037080,4.053700,3.983720,3.993960,3.993960,3893350
