Date,Open,High,Low,Close,Adj Close,Volume
2018-08-12,20.164200,20.447100,19.453699,19.857300,19.857300,6157910
2018-08-13,19.871401,20.636600,18.488899,18.536600,18.536600,7198460
2018-08-14,18.421900,19.282400,15.175100,18.396700,18.396700,11506900
2018-08-15,18.394800,19.931499,17.730101,17.807501,17.807501,7194800
2018-08-16,17.817301,18.440399,17.534100,17.784300,17.784300,5587850
2018-08-17,17.782301,21.470501,17.782301,20.454901,20.454901,10071300
2018-08-18,20.602800,20.959400,18.219000,19.025801,19.025801,7203170
2018-08-19,19.037399,20.835600,18.255899,19.766199,19.766199,7162720
2018-08-20,19.752701,20.132601,18.218300,18.269899,18.269899,6178990
2018-08-21,18.246300,19.109900,18.246300,18.697201,18.697201,5014960
2018-08-22,18.727900,19.907600,18.144699,18.420799,18.420799,6385470
2018-08-23,18.424900,18.741800,18.197901,18.666100,18.666100,5485620
2018-08-24,18.679701,19.452200,18.493999,19.326700,19.326700,5681680
2018-08-25,19.243401,20.608601,19.154200,20.174400,20.174400,10381500
2018-08-26,19.712200,20.133801,19.175699,19.428801,19.428801,7658540
2018-08-27,19.432800,20.595600,19.310600,20.595600,20.595600,8030000
2018-08-28,20.580200,22.151699,20.511900,21.972700,21.972700,9615180
2018-08-29,21.972700,23.031099,21.356501,22.740000,22.740000,10899600
2018-08-30,22.759399,22.838600,21.220600,21.775200,21.775200,7991750
2018-08-31,21.792999,22.709299,21.632299,22.413500,22.413500,7502920
2018-09-01,22.396299,22.572800,21.163200,22.117001,22.117001,16855100
2018-09-02,22.146200,22.189800,21.283199,21.404499,21.404499,11572700
2018-09-03,21.430201,21.797300,21.108700,21.226601,21.226601,9057430
2018-09-04,21.267900,21.846201,21.202299,21.454599,21.454599,10543300
2018-09-05,21.446800,24.079901,19.430599,19.430599,19.430599,20829500
2018-09-06,19.370701,19.883900,17.961700,19.710600,19.710600,9056330
2018-09-07,19.684500,19.911800,18.853100,18.977699,18.977699,5734940
2018-09-08,18.983700,20.160601,18.676600,18.703100,18.703100,7520870
2018-09-09,18.679100,19.861700,18.246500,19.152201,19.152201,8331430
2018-09-10,19.148600,19.649000,19.074900,19.621599,19.621599,6563970
2018-09-11,19.662600,19.662600,18.847401,18.998600,18.998600,5679820
2018-09-12,18.999300,19.300600,18.383200,19.147600,19.147600,6983340
2018-09-13,19.185900,20.619200,18.949100,20.090599,20.090599,8666530
2018-09-14,20.077700,20.553400,19.598900,20.283501,20.283501,6892790
2018-09-15,20.253799,20.574400,20.118000,20.201799,20.201799,5524300
2018-09-16,20.220400,21.334101,19.833900,21.334101,21.334101,5369990
2018-09-17,21.342400,21.393200,19.980900,20.369101,20.369101,6673440
2018-09-18,20.349001,21.588600,20.141399,21.050100,21.050100,7099100
2018-09-19,21.038900,21.224001,20.433500,21.053499,21.053499,4896810
2018-09-20,21.028200,21.642401,20.701300,21.642401,21.642401,5329380
2018-09-21,21.619600,22.775000,21.613400,22.649000,22.649000,6649240
2018-09-22,22.675600,22.816401,21.723400,22.179100,22.179100,7693250
2018-09-23,22.197701,22.760300,22.093399,22.525400,22.525400,7067970
2018-09-24,22.530399,22.597300,21.918900,21.971300,21.971300,5333100
2018-09-25,21.952999,22.041201,21.321899,21.858500,21.858500,6090960
2018-09-26,21.850401,24.187099,21.591801,23.476700,23.476700,15907500
2018-09-27,23.448200,28.121599,23.192801,26.606400,26.606400,25868400
2018-09-28,26.643700,28.200800,25.417900,26.942801,26.942801,15959500
2018-09-29,26.902100,26.902100,25.683001,26.249100,26.249100,8490320
2018-09-30,26.202000,26.409201,25.728201,25.959600,25.959600,9520360
2018-10-01,25.887600,26.086700,24.407101,24.699200,24.699200,15219000
2018-10-02,24.647100,25.593500,24.548800,25.472601,25.472601,15433100
2018-10-03,25.457500,26.034000,24.927200,26.001499,26.001499,15435200
2018-10-04,26.027800,26.487801,25.034500,25.101999,25.101999,17749000
2018-10-05,25.170601,27.322800,24.897400,27.322800,27.322800,22447600
2018-10-06,27.366699,29.496799,27.366699,28.147699,28.147699,24700500
2018-10-07,28.228399,28.228399,26.615101,26.856400,26.856400,18243000
2018-10-08,26.931200,27.723200,26.581301,27.412100,27.412100,3969260
2018-10-09,27.469900,27.500999,26.155199,26.407801,26.407801,3371410
2018-10-10,26.364000,26.619699,25.890499,26.006901,26.006901,3269950
