Date,Open,High,Low,Close,Adj Close,Volume
2017-05-23,0.022617,0.026140,0.022380,0.025880,0.025880,22909
2017-05-24,0.025910,0.040638,0.025910,0.040638,0.040638,64214
2017-05-25,0.041822,0.043359,0.029729,0.030537,0.030537,27429
2017-05-26,0.030299,0.035080,0.023691,0.023705,0.023705,34003
2017-05-27,0.024301,0.024956,0.019501,0.020707,0.020707,4348
2017-05-28,0.020831,0.026457,0.020831,0.023240,0.023240,3563
2017-05-29,0.023193,0.026712,0.022325,0.023415,0.023415,20422
2017-05-30,0.023442,0.067569,0.023345,0.027456,0.027456,21262
2017-05-31,0.027564,0.035427,0.027564,0.030935,0.030935,34151
2017-06-01,0.030963,0.035224,0.029989,0.033287,0.033287,24034
2017-06-02,0.033302,0.040828,0.032237,0.037652,0.037652,46215
2017-06-03,0.037679,0.040677,0.035312,0.037417,0.037417,34608
2017-06-04,0.037316,0.038108,0.034844,0.035264,0.035264,20135
2017-06-05,0.035271,0.040381,0.034879,0.038819,0.038819,75173
2017-06-06,0.040236,0.042463,0.037956,0.040414,0.040414,42249
2017-06-07,0.040459,0.041911,0.036395,0.036579,0.036579,34902
2017-06-08,0.036763,0.047589,0.035159,0.038424,0.038424,43340
2017-06-09,0.038363,0.045950,0.034123,0.037406,0.037406,63450
2017-06-10,0.037461,0.038897,0.031709,0.033294,0.033294,23270
2017-06-11,0.033105,0.037990,0.032139,0.036007,0.036007,23947
2017-06-12,0.035959,0.037682,0.027718,0.029853,0.029853,36094
2017-06-13,0.029551,0.039663,0.027276,0.036417,0.036417,66862
2017-06-14,0.036394,0.069300,0.035241,0.046045,0.046045,207567
2017-06-15,0.045530,0.065085,0.037602,0.059505,0.059505,328398
2017-06-16,0.057009,0.122834,0.057009,0.120414,0.120414,338468
2017-06-17,0.118205,0.123784,0.090239,0.121472,0.121472,319681
2017-06-18,0.119601,0.178446,0.119601,0.158883,0.158883,517619
2017-06-19,0.155936,0.167065,0.105365,0.142666,0.142666,335037
2017-06-20,0.143023,0.143024,0.096924,0.103996,0.103996,226922
2017-06-21,0.103999,0.123506,0.084016,0.089661,0.089661,207559
2017-06-22,0.089661,0.105438,0.061880,0.105438,0.105438,77651
2017-06-23,0.105719,0.134756,0.101765,0.110624,0.110624,117141
2017-06-24,0.110609,0.120075,0.099817,0.105755,0.105755,74785
2017-06-25,0.105512,0.109265,0.083264,0.092406,0.092406,104551
2017-06-26,0.092358,0.095027,0.058206,0.066065,0.066065,82802
2017-06-27,0.067089,0.073257,0.057925,0.069492,0.069492,95160
2017-06-28,0.070003,0.092258,0.068372,0.087052,0.087052,93643
2017-06-29,0.086973,0.088548,0.076062,0.076797,0.076797,54262
2017-06-30,0.076164,0.077886,0.069300,0.072368,0.072368,62155
2017-07-01,0.072344,0.073108,0.050515,0.062672,0.062672,48636
2017-07-02,0.062660,0.074151,0.055107,0.063454,0.063454,34984
2017-07-03,0.063996,0.065170,0.048195,0.060275,0.060275,60776
2017-07-04,0.060145,0.061926,0.047548,0.052088,0.052088,55776
2017-07-05,0.052064,0.058081,0.050378,0.056765,0.056765,58989
2017-07-06,0.056793,0.061214,0.055725,0.057865,0.057865,70069
2017-07-07,0.057887,0.066279,0.053163,0.053479,0.053479,58628
2017-07-08,0.053520,0.053565,0.046545,0.047166,0.047166,29951
2017-07-09,0.047208,0.056538,0.043142,0.046331,0.046331,24668
2017-07-10,0.050371,0.054147,0.037073,0.037843,0.037843,41935
2017-07-11,0.037759,0.038117,0.032604,0.033180,0.033180,54211
2017-07-12,0.033131,0.033754,0.028907,0.033663,0.033663,8416
2017-07-13,0.033685,0.043705,0.031270,0.038031,0.038031,7824
2017-07-14,0.038013,0.045953,0.035738,0.039290,0.039290,47915
2017-07-15,0.039223,0.039295,0.032042,0.032435,0.032435,38752
2017-07-16,0.032338,0.033094,0.020655,0.026637,0.026637,37023
2017-07-17,0.025915,0.031795,0.024021,0.031795,0.031795,28856
2017-07-18,0.031886,0.035665,0.029989,0.034135,0.034135,8368
2017-07-19,0.034189,0.035518,0.031551,0.031940,0.031940,11380
2017-07-20,0.031907,0.042780,0.031907,0.041521,0.041521,15804
2017-07-21,0.041822,0.044851,0.037004,0.037616,0.037616,20441
2017-07-22,0.037609,0.041030,0.036339,0.039256,0.039256,26714
2017-07-23,0.039256,0.042540,0.037889,0.039565,0.039565,36127
2017-07-24,0.039531,0.051604,0.039186,0.051604,0.051604,80690
2017-07-25,0.051824,0.068641,0.042999,0.049642,0.049642,104681
2017-07-26,0.049420,0.050620,0.043501,0.046458,0.046458,44041
2017-07-27,0.046590,0.046872,0.043827,0.045271,0.045271,35297
2017-07-28,0.045513,0.046388,0.038866,0.039643,0.039643,50797
2017-07-29,0.039507,0.043131,0.037965,0.039299,0.039299,16014
2017-07-30,0.039294,0.040385,0.036880,0.038915,0.038915,8176
2017-07-31,0.038954,0.040272,0.038402,0.040178,0.040178,23476
2017-08-01,0.040279,0.040643,0.036737,0.039079,0.039079,21430
2017-08-02,0.039081,0.039124,0.037074,0.037800,0.037800,24218
2017-08-03,0.037698,0.039998,0.037675,0.038993,0.038993,8839
2017-08-04,0.038709,0.043082,0.038540,0.040648,0.040648,24130
2017-08-05,0.040632,0.055465,0.040632,0.055465,0.055465,19772
2017-08-06,0.055505,0.110793,0.051194,0.054671,0.054671,24438
2017-08-07,0.054413,0.093583,0.053242,0.068763,0.068763,17364
2017-08-08,0.068746,0.069050,0.055509,0.056300,0.056300,17448
2017-08-09,0.056270,0.056339,0.050309,0.053033,0.053033,40758
2017-08-10,0.053040,0.150391,0.052027,0.098660,0.098660,310895
2017-08-11,0.098647,0.131696,0.090090,0.112290,0.112290,390051
2017-08-12,0.112337,0.117529,0.094414,0.097789,0.097789,172633
2017-08-13,0.097698,0.117654,0.080991,0.103705,0.103705,152324
2017-08-14,0.104415,0.111174,0.095224,0.097119,0.097119,121686
2017-08-15,0.097447,0.114611,0.091276,0.102609,0.102609,164501
2017-08-16,0.102683,0.150120,0.098296,0.150120,0.150120,220660
2017-08-17,0.149573,0.177600,0.130468,0.163429,0.163429,475870
2017-08-18,0.162923,0.166563,0.135136,0.145568,0.145568,287325
2017-08-19,0.145445,0.160367,0.139152,0.157346,0.157346,150439
2017-08-20,0.156612,0.159527,0.142240,0.146028,0.146028,101283
2017-08-21,0.145474,0.151488,0.132486,0.135065,0.135065,111177
2017-08-22,0.134900,0.134900,0.109954,0.122617,0.122617,81739
2017-08-23,0.130409,0.165789,0.121982,0.150879,0.150879,131454
2017-08-24,0.150941,0.153854,0.130081,0.132296,0.132296,180868
2017-08-25,0.132094,0.144193,0.130532,0.139121,0.139121,78840
2017-08-26,0.139388,0.150013,0.132305,0.147619,0.147619,133153
2017-08-27,0.147580,0.169511,0.139923,0.162964,0.162964,176140
2017-08-28,0.162794,0.180671,0.157022,0.167104,0.167104,207908
2017-08-29,0.167292,0.167461,0.143859,0.152304,0.152304,246923
2017-08-30,0.152824,0.173967,0.147538,0.166676,0.166676,164572
2017-08-31,0.166413,0.178387,0.157684,0.163037,0.163037,231604
2017-09-01,0.162990,0.170096,0.154139,0.170096,0.170096,179508
2017-09-02,0.167412,0.175425,0.147804,0.151971,0.151971,94642
2017-09-03,0.152048,0.164256,0.144284,0.152921,0.152921,81030
2017-09-04,0.152973,0.153082,0.109248,0.124473,0.124473,158134
2017-09-05,0.125083,0.144046,0.112452,0.131015,0.131015,89836
2017-09-06,0.131165,0.145763,0.130056,0.142420,0.142420,75975
2017-09-07,0.142188,0.144868,0.125554,0.125833,0.125833,114017
2017-09-08,0.125969,0.137512,0.108232,0.123656,0.123656,103602
2017-09-09,0.123868,0.124296,0.111905,0.121980,0.121980,60009
2017-09-10,0.122746,0.122746,0.103805,0.110993,0.110993,66639
2017-09-11,0.110805,0.112652,0.095308,0.104886,0.104886,113319
2017-09-12,0.104986,0.108768,0.092732,0.097107,0.097107,109027
2017-09-13,0.096783,0.097609,0.085646,0.086453,0.086453,78465
2017-09-14,0.090187,0.092525,0.075237,0.080157,0.080157,54109
2017-09-15,0.080487,0.086548,0.061997,0.081267,0.081267,97623
2017-09-16,0.081076,0.088337,0.076012,0.078238,0.078238,38454
2017-09-17,0.078189,0.085101,0.072686,0.080839,0.080839,67015
2017-09-18,0.080679,0.090892,0.078912,0.087379,0.087379,89782
2017-09-19,0.090398,0.108046,0.083852,0.102891,0.102891,140920
2017-09-20,0.104717,0.110767,0.095606,0.109230,0.109230,91596
2017-09-21,0.106061,0.106958,0.080313,0.081971,0.081971,145673
2017-09-22,0.081861,0.085395,0.076131,0.077873,0.077873,68891
2017-09-23,0.077583,0.082336,0.074152,0.075108,0.075108,52729
2017-09-24,0.075113,0.080192,0.074553,0.075094,0.075094,69962
2017-09-25,0.075018,0.096185,0.074794,0.088588,0.088588,143329
2017-09-26,0.088668,0.090579,0.081500,0.081537,0.081537,99100
2017-09-27,0.081335,0.088764,0.079392,0.085819,0.085819,107904
2017-09-28,0.085655,0.092386,0.084890,0.087693,0.087693,108271
2017-09-29,0.087630,0.087769,0.082353,0.082599,0.082599,72646
2017-09-30,0.082641,0.086607,0.072483,0.075700,0.075700,125115
2017-10-01,0.076449,0.087392,0.073612,0.085315,0.085315,107761
2017-10-02,0.084358,0.086406,0.075600,0.076309,0.076309,98482
2017-10-03,0.077217,0.077871,0.074904,0.076310,0.076310,94614
2017-10-04,0.076478,0.081881,0.075784,0.077297,0.077297,106565
2017-10-05,0.077630,0.078792,0.074523,0.074828,0.074828,83667
2017-10-06,0.074853,0.081588,0.072265,0.076390,0.076390,118329
2017-10-07,0.076415,0.094660,0.076339,0.087153,0.087153,171328
2017-10-08,0.087168,0.092745,0.083440,0.084258,0.084258,118312
2017-10-09,0.083989,0.087828,0.080477,0.082052,0.082052,79049
2017-10-10,0.082066,0.085331,0.074285,0.076068,0.076068,110163
2017-10-11,0.076056,0.084873,0.074724,0.078180,0.078180,93621
2017-10-12,0.078243,0.086867,0.077702,0.080918,0.080918,72878
2017-10-13,0.081302,0.094437,0.074545,0.092132,0.092132,148376
2017-10-14,0.092202,0.101266,0.087195,0.098489,0.098489,127696
2017-10-15,0.099167,0.174617,0.089660,0.139774,0.139774,203958
2017-10-16,0.139800,0.172636,0.115491,0.147116,0.147116,494322
2017-10-17,0.144862,0.145236,0.111589,0.111671,0.111671,173580
2017-10-18,0.111679,0.122036,0.093843,0.107187,0.107187,203782
2017-10-19,0.107945,0.126307,0.103731,0.119379,0.119379,251970
2017-10-20,0.120964,0.123166,0.105457,0.117826,0.117826,283698
2017-10-21,0.116979,0.125462,0.106282,0.108185,0.108185,252275
2017-10-22,0.108811,0.120280,0.105367,0.119289,0.119289,193139
2017-10-23,0.117897,0.134671,0.106504,0.109393,0.109393,190491
2017-10-24,0.108889,0.117656,0.104717,0.107854,0.107854,141091
2017-10-25,0.107899,0.115354,0.100425,0.113862,0.113862,149245
2017-10-26,0.113832,0.119487,0.109396,0.112794,0.112794,128386
2017-10-27,0.113281,0.114250,0.108667,0.110959,0.110959,104199
2017-10-28,0.111453,0.113113,0.106956,0.109001,0.109001,55303
2017-10-29,0.108772,0.121125,0.106669,0.117870,0.117870,99590
2017-10-30,0.117663,0.117663,0.111783,0.114378,0.114378,104774
2017-10-31,0.113990,0.116887,0.111261,0.111908,0.111908,190734
2017-11-01,0.112332,0.112332,0.095818,0.100834,0.100834,137750
2017-11-02,0.101536,0.102217,0.079428,0.086170,0.086170,179810
2017-11-03,0.086636,0.095159,0.085253,0.088763,0.088763,121970
2017-11-04,0.086622,0.094146,0.083341,0.089887,0.089887,107459
2017-11-05,0.088797,0.114327,0.088488,0.108652,0.108652,116129
2017-11-06,0.108891,0.111221,0.094322,0.096270,0.096270,127602
2017-11-07,0.095805,0.102508,0.094706,0.099578,0.099578,127112
2017-11-08,0.099242,0.121142,0.097297,0.109709,0.109709,155664
2017-11-09,0.109579,0.169566,0.109215,0.146803,0.146803,353097
2017-11-10,0.146282,0.149090,0.114946,0.122729,0.122729,162878
2017-11-11,0.122381,0.129153,0.118634,0.124645,0.124645,96547
2017-11-12,0.127902,0.139237,0.113485,0.121887,0.121887,160245
2017-11-13,0.122060,0.135207,0.116433,0.129536,0.129536,123365
2017-11-14,0.129806,0.145034,0.129717,0.137877,0.137877,116250
2017-11-15,0.141268,0.150958,0.132672,0.149635,0.149635,360729
2017-11-16,0.151370,0.166313,0.139970,0.164837,0.164837,189183
2017-11-17,0.164556,0.167957,0.145933,0.151518,0.151518,250849
2017-11-18,0.150948,0.153875,0.142593,0.150465,0.150465,150746
2017-11-19,0.150241,0.152617,0.140093,0.148427,0.148427,159254
2017-11-20,0.148285,0.155736,0.144541,0.150265,0.150265,167063
2017-11-21,0.150269,0.151967,0.137269,0.140725,0.140725,143897
2017-11-22,0.140835,0.152244,0.135860,0.148447,0.148447,156069
2017-11-23,0.148084,0.157111,0.145017,0.150802,0.150802,195532
2017-11-24,0.150462,0.158864,0.147840,0.158152,0.158152,198687
2017-11-25,0.159008,0.172993,0.154246,0.169642,0.169642,219523
2017-11-26,0.171272,0.178984,0.167597,0.174298,0.174298,226182
2017-11-27,0.174378,0.183595,0.171526,0.177910,0.177910,276275
2017-11-28,0.178333,0.244388,0.177172,0.225527,0.225527,467912
2017-11-29,0.225325,0.236916,0.182315,0.194790,0.194790,278909
2017-11-30,0.197750,0.215034,0.171832,0.207305,0.207305,285874
2017-12-01,0.206863,0.235074,0.189823,0.229322,0.229322,422073
2017-12-02,0.229121,0.246531,0.225162,0.237844,0.237844,221284
2017-12-03,0.240017,0.324988,0.233868,0.293032,0.293032,448045
2017-12-04,0.295128,0.421154,0.293229,0.374020,0.374020,1076690
2017-12-05,0.374451,0.398754,0.320137,0.387276,0.387276,683363
2017-12-06,0.363205,0.766699,0.360624,0.631483,0.631483,3341920
2017-12-07,0.651213,0.755526,0.552033,0.639642,0.639642,2527980
2017-12-08,0.633880,0.677536,0.538261,0.661267,0.661267,1262850
2017-12-09,0.668080,0.812502,0.639132,0.809080,0.809080,1597400
2017-12-10,0.820143,1.053040,0.723130,0.922739,0.922739,4313070
2017-12-11,0.869116,1.211870,0.869116,1.199150,1.199150,2943420
2017-12-12,1.203280,1.857130,1.187100,1.631960,1.631960,6865940
2017-12-13,1.633330,2.100540,1.547930,2.100540,2.100540,5686990
2017-12-14,2.099010,4.018740,2.007870,2.835590,2.835590,8719500
2017-12-15,2.839170,2.931900,2.061430,2.639860,2.639860,5233780
2017-12-16,2.635190,2.763440,1.566800,2.479630,2.479630,6144900
2017-12-17,2.483820,2.511530,1.628480,2.091620,2.091620,5157020
2017-12-18,2.086340,2.837150,1.881700,2.833950,2.833950,4372990
2017-12-19,2.789270,3.662350,2.683210,3.442450,3.442450,9969490
2017-12-20,3.441290,4.038110,3.022220,4.038110,4.038110,8339300
2017-12-21,4.033310,5.438730,4.019100,4.934090,4.934090,15051400
2017-12-22,4.977370,5.232610,2.947890,4.349710,4.349710,8725690
2017-12-23,4.412490,4.803570,4.029880,4.519340,4.519340,5990190
2017-12-24,4.568720,4.769600,4.144380,4.732240,4.732240,5428590
2017-12-25,4.774600,6.631410,4.754380,6.520280,6.520280,12561700
2017-12-26,6.284780,9.046830,6.284780,9.046830,9.046830,24968500
2017-12-27,9.097600,10.976900,8.161810,10.695300,10.695300,27586700
2017-12-28,10.659700,13.960900,9.849940,11.622800,11.622800,29875100
2017-12-29,13.084800,17.350700,10.773800,13.378200,13.378200,56887500
2017-12-30,13.480500,14.467000,9.280820,12.137900,12.137900,25575000
2017-12-31,12.034900,21.657801,11.930500,21.657801,21.657801,42716300
2018-01-01,21.803200,29.590500,20.162001,29.569000,29.569000,55211700
2018-01-02,29.654900,37.621201,26.159700,33.702301,33.702301,103062000
2018-01-03,33.447300,33.447300,18.293699,25.048800,25.048800,66626500
2018-01-04,24.695000,32.675201,19.884701,32.675201,32.675201,62473700
2018-01-05,32.727200,36.346199,29.634899,31.396000,31.396000,74166000
2018-01-06,31.385401,34.063301,25.791100,29.285700,29.285700,51191600
2018-01-07,29.238001,29.416300,23.391300,26.508600,26.508600,50381400
2018-01-08,27.041700,31.367701,22.425900,25.799801,25.799801,42835800
2018-01-09,25.718201,30.200001,25.238199,29.914000,29.914000,48778800
2018-01-10,30.222900,30.282499,26.415199,29.915199,29.915199,33974300
2018-01-11,29.800200,29.962700,23.546200,24.370199,24.370199,29158700
2018-01-12,24.548599,26.236099,23.599701,24.791000,24.791000,25088800
2018-01-13,24.715000,26.110100,20.892900,23.186300,23.186300,27647000
2018-01-14,24.126200,25.549200,18.979300,22.049500,22.049500,30769100
2018-01-15,22.045799,23.593800,20.782000,20.832800,20.832800,22847300
2018-01-16,20.879200,20.900200,12.657700,14.681800,14.681800,28158000
2018-01-17,14.502900,17.179100,11.239200,16.956100,16.956100,23046800
2018-01-18,16.887800,19.768200,16.048100,18.042999,18.042999,22211700
2018-01-19,17.816799,19.328100,15.839400,17.264700,17.264700,17552400
2018-01-20,17.476700,20.018700,17.470800,19.634399,19.634399,16027700
2018-01-21,19.662300,20.032200,16.414499,16.835100,16.835100,15150600
2018-01-22,17.040100,17.379900,13.460400,14.491600,14.491600,14100300
2018-01-23,14.461000,15.076500,12.985500,14.119600,14.119600,15550200
2018-01-24,14.155500,15.204400,12.118300,14.996100,14.996100,17505100
2018-01-25,15.253400,15.273300,12.615200,12.834600,12.834600,17288700
2018-01-26,12.785100,17.835199,12.785100,17.469601,17.469601,30987700
2018-01-27,17.393801,19.489201,16.888800,18.771000,18.771000,25774700
2018-01-28,18.879200,20.958000,17.640900,19.695601,19.695601,24068400
2018-01-29,19.730400,20.170300,17.885099,18.520100,18.520100,16057000
2018-01-30,18.623800,19.052601,12.893600,16.049299,16.049299,56878700
2018-01-31,16.044100,20.206499,14.914800,20.028700,20.028700,47128200
2018-02-01,20.126600,20.126600,14.643300,16.409700,16.409700,36449200
2018-02-02,16.431900,18.220900,12.569300,16.511101,16.511101,83454304
2018-02-03,16.895599,17.100401,14.177000,16.575899,16.575899,44094300
2018-02-04,16.566900,16.566900,11.699400,12.868800,12.868800,26667900
2018-02-05,12.648900,13.119600,7.342600,8.933550,8.933550,43062700
2018-02-06,9.157920,11.309500,6.540050,10.843600,10.843600,53479100
2018-02-07,10.635200,12.925600,9.355270,10.160600,10.160600,41359500
2018-02-08,10.163300,11.854900,10.163300,11.277600,11.277600,35820700
2018-02-09,11.319600,12.000300,9.540830,10.046400,10.046400,9677960
2018-02-10,10.361300,10.669600,8.571920,9.438970,9.438970,72980000
2018-02-11,9.489000,9.569600,8.076070,8.311190,8.311190,25861000
2018-02-12,8.421390,10.146200,8.409580,9.754800,9.754800,34023300
2018-02-13,9.777850,9.881460,8.815780,8.909740,8.909740,21244500
2018-02-14,8.907070,9.671100,8.558240,9.039650,9.039650,34637300
2018-02-15,9.022240,9.434860,8.071340,9.399180,9.399180,57244300
2018-02-16,9.358990,10.020000,8.588360,9.638190,9.638190,48616300
2018-02-17,9.624620,10.026100,9.377690,9.450160,9.450160,29657400
2018-02-18,9.449090,9.726660,8.614300,8.643770,8.643770,23568500
2018-02-19,8.617940,9.112510,8.485900,8.591560,8.591560,31236200
2018-02-20,8.606880,8.699030,6.939880,6.998870,6.998870,43477200
2018-02-21,6.962420,8.299620,6.796590,7.814020,7.814020,48948300
2018-02-22,7.975810,10.003700,7.912910,9.278800,9.278800,144422000
2018-02-23,9.311060,13.284200,9.122310,12.988500,12.988500,234659008
2018-02-24,13.140900,17.080000,11.795500,14.218400,14.218400,396790016
2018-02-25,13.992000,14.443100,10.780500,12.210900,12.210900,156706000
2018-02-26,12.390900,14.591500,11.320400,13.916100,13.916100,147488000
2018-02-27,13.842300,16.369301,13.513700,15.479600,15.479600,161308992
2018-02-28,15.346700,15.419100,13.563000,14.293100,14.293100,109393000
2018-03-01,14.414600,17.384300,14.403000,17.093201,17.093201,163130000
2018-03-02,17.156900,17.299400,15.893900,16.195101,16.195101,88114800
2018-03-03,16.162300,16.199699,14.578100,14.924200,14.924200,85812704
2018-03-04,14.985000,15.724100,14.353500,14.914000,14.914000,59556700
2018-03-05,14.891700,15.589700,14.731000,14.743600,14.743600,53509100
2018-03-06,14.710100,14.710100,12.792800,13.414600,13.414600,56847700
2018-03-07,13.539000,13.934100,10.936800,11.933300,11.933300,59894600
2018-03-08,11.907600,12.058500,9.874170,9.903520,9.903520,45483500
2018-03-09,9.850070,11.791500,8.694040,11.651200,11.651200,68018400
2018-03-10,11.770300,12.991000,10.558600,10.864600,10.864600,78827904
2018-03-11,10.789000,12.109200,10.246400,11.583400,11.583400,59846300
2018-03-12,11.548100,12.002800,10.220500,10.715800,10.715800,43352800
2018-03-13,10.651200,11.109200,10.123200,10.852200,10.852200,44709800
2018-03-14,10.862800,11.065800,8.827110,9.103660,9.103660,36232400
2018-03-15,9.104680,9.213410,8.299650,8.779650,8.779650,27434400
2018-03-16,8.765810,9.500580,8.225290,8.823460,8.823460,30442600
2018-03-17,8.873520,8.910830,7.801480,7.838980,7.838980,25861100
2018-03-18,7.786410,8.577140,5.969720,8.305320,8.305320,54951800
2018-03-19,8.530650,8.796910,7.563090,8.280290,8.280290,44576800
2018-03-20,8.368440,9.544190,7.870280,9.146270,9.146270,46177400
2018-03-21,9.118240,9.697950,8.348510,8.625390,8.625390,53167500
2018-03-22,8.623720,8.895420,7.677930,8.257980,8.257980,41036200
2018-03-23,8.220160,8.262660,7.376800,8.106990,8.106990,43246100
2018-03-24,8.136860,8.404240,7.677190,7.695630,7.695630,34242500
2018-03-25,7.582750,7.869570,7.485370,7.565480,7.565480,22741200
2018-03-26,7.558530,7.641200,6.411350,6.977450,6.977450,27665300
2018-03-27,6.959650,7.012160,6.305660,6.510770,6.510770,26060600
2018-03-28,6.495070,6.871140,6.452460,6.583680,6.583680,22986000
2018-03-29,6.567360,6.651630,5.379410,5.470040,5.470040,15316000
2018-03-30,5.462890,5.582070,4.964060,5.184610,5.184610,12605200
2018-03-31,5.193030,5.880070,5.170840,5.621040,5.621040,15159800
2018-04-01,5.640450,5.758180,4.885140,5.192810,5.192810,8988260
2018-04-02,5.190110,5.456250,5.155860,5.358710,5.358710,7461480
2018-04-03,5.369540,6.120610,5.295830,5.995690,5.995690,11377700
2018-04-04,5.993430,6.171620,5.114530,5.144820,5.144820,10886800
2018-04-05,5.130350,5.248090,4.969330,5.146750,5.146750,6559640
2018-04-06,5.122840,5.182780,4.888490,5.004160,5.004160,7555570
2018-04-07,5.023840,5.341650,5.023840,5.086770,5.086770,7519260
2018-04-08,5.102620,5.289680,5.027660,5.067200,5.067200,7375620
2018-04-09,5.075560,5.195660,4.722370,4.838900,4.838900,11176400
2018-04-10,4.840420,4.901270,4.704590,4.846020,4.846020,6671320
2018-04-11,4.851550,5.436040,4.804600,5.265940,5.265940,15907600
