Date,Open,High,Low,Close,Adj Close,Volume
2020-10-21,157.906204,167.413361,157.799591,164.800125,164.800125,940959601
2020-10-22,164.671555,171.542862,164.610184,168.779236,168.779236,781622694
2020-10-23,168.869934,170.000763,162.941605,166.262192,166.262192,1163918860
2020-10-24,166.262222,175.497177,166.262222,175.495712,175.495712,1343642415
2020-10-25,175.495712,184.540085,170.359573,180.933884,180.933884,1212885827
2020-10-26,180.933884,184.530518,169.373093,173.80722,173.80722,1279905127
2020-10-27,173.807205,178.012344,172.121384,174.89093,174.89093,999345472
2020-10-28,174.891083,176.581573,167.095428,169.861984,169.861984,1111576050
2020-10-29,169.862289,170.652756,164.508987,166.785477,166.785477,899916192
2020-10-30,166.786026,168.465195,159.985489,163.51384,163.51384,941971368
2020-10-31,163.51384,167.614929,161.744049,164.869537,164.869537,929986117
2020-11-01,164.869537,166.238754,162.661575,164.636841,164.636841,590083841
2020-11-02,164.635529,166.661865,157.202393,158.671875,158.671875,754759967
2020-11-03,158.671066,158.671066,146.683075,153.783493,153.783493,826433367
2020-11-04,153.782562,153.782562,146.930481,152.160141,152.160141,965812021
2020-11-05,152.16951,162.440598,152.037888,159.751877,159.751877,741458841
2020-11-06,159.749908,168.840408,158.444504,167.639801,167.639801,724540086
2020-11-07,167.639801,172.655914,158.720505,162.21051,162.21051,734498980
2020-11-08,162.21051,167.826279,160.547012,166.877029,166.877029,682235661
2020-11-09,166.877625,167.099945,157.003677,160.12265,160.12265,684039443
2020-11-10,160.126572,161.735611,155.359573,157.194382,157.194382,623807612
2020-11-11,157.194122,162.033524,156.894882,159.125244,159.125244,827156705
2020-11-12,159.124466,160.956131,156.026031,158.165588,158.165588,724782218
2020-11-13,158.165451,161.828735,156.394821,161.146225,161.146225,753589540
2020-11-14,161.146225,161.462738,155.487534,157.735214,157.735214,755680913
2020-11-15,157.735214,158.228104,152.91095,154.430923,154.430923,427809861
2020-11-16,154.430923,160.630219,153.400528,158.095139,158.095139,1273868444
2020-11-17,159.845871,169.887833,159.072357,166.850113,166.850113,641073792
2020-11-18,166.849579,170.761032,159.017639,162.152771,162.152771,603602085
2020-11-19,162.152374,166.141907,158.054733,161.594864,161.594864,466428689
2020-11-20,161.591537,168.079086,161.28624,165.999115,165.999115,474041829
2020-11-21,165.999115,196.365906,165.999115,193.673569,193.673569,1241312266
2020-11-22,193.673569,196.041046,173.667465,177.867065,177.867065,1097906401
2020-11-23,177.867111,197.273804,175.174393,196.901093,196.901093,1272012000
2020-11-24,196.869797,216.649689,194.516846,208.914734,208.914734,1977255200
2020-11-25,208.906494,211.852051,188.105179,191.839432,191.839432,1423905156
2020-11-26,191.802414,194.348312,151.75618,165.468491,165.468491,1483258713
2020-11-27,165.53331,169.108643,156.605591,161.8022,161.8022,753053484
2020-11-28,161.819077,171.473938,159.710205,166.730392,166.730392,537586592
2020-11-29,166.747849,170.184448,163.840424,168.197861,168.197861,475164140
2020-11-30,168.189163,184.175385,168.189163,182.558167,182.558167,756538626
2020-12-01,182.587158,184.180115,168.72731,169.366257,169.366257,772317898
2020-12-02,169.378021,172.347595,165.883118,171.03746,171.03746,516900110
2020-12-03,171.082458,173.997925,168.057922,170.828949,170.828949,435721247
2020-12-04,170.837967,195.894882,168.582413,177.54808,177.54808,1304860803
2020-12-05,177.579651,184.657364,173.829498,181.966599,181.966599,792710254
2020-12-06,181.975632,183.002274,174.276047,178.552292,178.552292,490738173
2020-12-07,178.547073,187.343735,176.122849,179.69574,179.69574,646595813
2020-12-08,179.705597,181.299667,170.209015,173.368408,173.368408,569515279
2020-12-09,173.348572,173.467346,161.739883,170.322281,170.322281,532350698
2020-12-10,170.335434,170.957214,164.391113,166.409744,166.409744,397472839
2020-12-11,166.437424,166.687347,159.654449,161.65416,161.65416,396994620
2020-12-12,161.620667,166.39801,161.286713,165.094757,165.094757,328095197
2020-12-13,165.11615,171.702332,164.702011,168.595352,168.595352,355436393
2020-12-14,168.629395,169.231186,164.451508,166.637009,166.637009,315377355
2020-12-15,166.662735,172.537552,164.631409,169.181992,169.181992,463001628
2020-12-16,169.15329,180.19754,167.061493,179.624283,179.624283,549757824
2020-12-17,179.622269,190.361115,177.260681,179.06691,179.06691,819753174
